Id,ActivityMinute,METs,Date
8378563200,2016-03-19 06:45:00,12,2016-03-19
8378563200,2016-03-19 06:46:00,10,2016-03-19
8378563200,2016-03-19 06:47:00,10,2016-03-19
8378563200,2016-03-19 06:48:00,10,2016-03-19
8378563200,2016-03-19 06:49:00,10,2016-03-19
8378563200,2016-03-19 06:50:00,10,2016-03-19
8378563200,2016-03-19 06:51:00,10,2016-03-19
8378563200,2016-03-19 06:52:00,10,2016-03-19
8378563200,2016-03-19 06:53:00,10,2016-03-19
8378563200,2016-03-19 06:54:00,10,2016-03-19
8378563200,2016-03-19 06:55:00,10,2016-03-19
8378563200,2016-03-19 06:56:00,10,2016-03-19
8378563200,2016-03-19 06:57:00,10,2016-03-19
8378563200,2016-03-19 06:58:00,10,2016-03-19
8378563200,2016-03-19 06:59:00,10,2016-03-19
8378563200,2016-03-19 07:00:00,10,2016-03-19
8378563200,2016-03-19 07:01:00,10,2016-03-19
8378563200,2016-03-19 07:02:00,10,2016-03-19
8378563200,2016-03-19 07:03:00,10,2016-03-19
8378563200,2016-03-19 07:04:00,10,2016-03-19
8378563200,2016-03-19 07:05:00,10,2016-03-19
8378563200,2016-03-19 07:06:00,10,2016-03-19
8378563200,2016-03-19 07:07:00,10,2016-03-19
8378563200,2016-03-19 07:08:00,10,2016-03-19
8378563200,2016-03-19 07:09:00,10,2016-03-19
8378563200,2016-03-19 07:10:00,10,2016-03-19
8378563200,2016-03-19 07:11:00,10,2016-03-19
8378563200,2016-03-19 07:12:00,10,2016-03-19
8378563200,2016-03-19 07:13:00,10,2016-03-19
8378563200,2016-03-19 07:14:00,10,2016-03-19
8378563200,2016-03-19 07:15:00,10,2016-03-19
8378563200,2016-03-19 07:16:00,12,2016-03-19
8378563200,2016-03-19 07:17:00,10,2016-03-19
8378563200,2016-03-19 07:18:00,10,2016-03-19
8378563200,2016-03-19 07:19:00,10,2016-03-19
8378563200,2016-03-19 07:20:00,10,2016-03-19
8378563200,2016-03-19 07:21:00,10,2016-03-19
8378563200,2016-03-19 07:22:00,10,2016-03-19
8378563200,2016-03-19 07:23:00,12,2016-03-19
8378563200,2016-03-19 07:24:00,10,2016-03-19
8378563200,2016-03-19 07:25:00,10,2016-03-19
8378563200,2016-03-19 07:26:00,10,2016-03-19
8378563200,2016-03-19 07:27:00,10,2016-03-19
8378563200,2016-03-19 07:28:00,10,2016-03-19
8378563200,2016-03-19 07:29:00,10,2016-03-19
8378563200,2016-03-19 07:30:00,10,2016-03-19
8378563200,2016-03-19 07:31:00,10,2016-03-19
8378563200,2016-03-19 07:32:00,10,2016-03-19
8378563200,2016-03-19 07:33:00,10,2016-03-19
8378563200,2016-03-19 07:34:00,12,2016-03-19
8378563200,2016-03-19 07:35:00,10,2016-03-19
8378563200,2016-03-19 07:36:00,12,2016-03-19
8378563200,2016-03-19 07:37:00,12,2016-03-19
8378563200,2016-03-19 07:38:00,10,2016-03-19
8378563200,2016-03-19 07:39:00,10,2016-03-19
8378563200,2016-03-19 07:40:00,10,2016-03-19
8378563200,2016-03-19 07:41:00,10,2016-03-19
8378563200,2016-03-19 07:42:00,10,2016-03-19
8378563200,2016-03-19 07:43:00,10,2016-03-19
8378563200,2016-03-19 07:44:00,10,2016-03-19
8378563200,2016-03-19 07:45:00,10,2016-03-19
8378563200,2016-03-19 07:46:00,10,2016-03-19
8378563200,2016-03-19 07:47:00,10,2016-03-19
8378563200,2016-03-19 07:48:00,10,2016-03-19
8378563200,2016-03-19 07:49:00,10,2016-03-19
8378563200,2016-03-19 07:50:00,10,2016-03-19
8378563200,2016-03-19 07:51:00,10,2016-03-19
8378563200,2016-03-19 07:52:00,10,2016-03-19
8378563200,2016-03-19 07:53:00,10,2016-03-19
8378563200,2016-03-19 07:54:00,10,2016-03-19
8378563200,2016-03-19 07:55:00,12,2016-03-19
8378563200,2016-03-19 07:56:00,10,2016-03-19
8378563200,2016-03-19 07:57:00,10,2016-03-19
8378563200,2016-03-19 07:58:00,10,2016-03-19
8378563200,2016-03-19 07:59:00,10,2016-03-19
8378563200,2016-03-19 08:00:00,12,2016-03-19
8378563200,2016-03-19 08:01:00,12,2016-03-19
8378563200,2016-03-19 08:02:00,12,2016-03-19
8378563200,2016-03-19 08:03:00,28,2016-03-19
8378563200,2016-03-19 08:04:00,28,2016-03-19
8378563200,2016-03-19 08:05:00,10,2016-03-19
8378563200,2016-03-19 08:06:00,10,2016-03-19
8378563200,2016-03-19 08:07:00,10,2016-03-19
8378563200,2016-03-19 08:08:00,10,2016-03-19
8378563200,2016-03-19 08:09:00,10,2016-03-19
8378563200,2016-03-19 08:10:00,10,2016-03-19
8378563200,2016-03-19 08:11:00,10,2016-03-19
8378563200,2016-03-19 08:12:00,10,2016-03-19
8378563200,2016-03-19 08:13:00,10,2016-03-19
8378563200,2016-03-19 08:14:00,10,2016-03-19
8378563200,2016-03-19 08:15:00,10,2016-03-19
8378563200,2016-03-19 08:16:00,10,2016-03-19
8378563200,2016-03-19 08:17:00,10,2016-03-19
8378563200,2016-03-19 08:18:00,10,2016-03-19
8378563200,2016-03-19 08:19:00,10,2016-03-19
8378563200,2016-03-19 08:20:00,10,2016-03-19
8378563200,2016-03-19 08:21:00,10,2016-03-19
8378563200,2016-03-19 08:22:00,10,2016-03-19
8378563200,2016-03-19 08:23:00,10,2016-03-19
8378563200,2016-03-19 08:24:00,10,2016-03-19
8378563200,2016-03-19 08:25:00,10,2016-03-19
8378563200,2016-03-19 08:26:00,10,2016-03-19
8378563200,2016-03-19 08:27:00,10,2016-03-19
8378563200,2016-03-19 08:28:00,10,2016-03-19
8378563200,2016-03-19 08:29:00,10,2016-03-19
8378563200,2016-03-19 08:30:00,10,2016-03-19
8378563200,2016-03-19 08:31:00,10,2016-03-19
8378563200,2016-03-19 08:32:00,10,2016-03-19
8378563200,2016-03-19 08:33:00,10,2016-03-19
8378563200,2016-03-19 08:34:00,10,2016-03-19
8378563200,2016-03-19 08:35:00,10,2016-03-19
8378563200,2016-03-19 08:36:00,10,2016-03-19
8378563200,2016-03-19 08:37:00,10,2016-03-19
8378563200,2016-03-19 08:38:00,10,2016-03-19
8378563200,2016-03-19 08:39:00,10,2016-03-19
8378563200,2016-03-19 08:40:00,10,2016-03-19
8378563200,2016-03-19 08:41:00,10,2016-03-19
8378563200,2016-03-19 08:42:00,10,2016-03-19
8378563200,2016-03-19 08:43:00,10,2016-03-19
8378563200,2016-03-19 08:44:00,10,2016-03-19
8378563200,2016-03-19 08:45:00,10,2016-03-19
8378563200,2016-03-19 08:46:00,10,2016-03-19
8378563200,2016-03-19 08:47:00,10,2016-03-19
8378563200,2016-03-19 08:48:00,10,2016-03-19
8378563200,2016-03-19 08:49:00,10,2016-03-19
8378563200,2016-03-19 08:50:00,10,2016-03-19
8378563200,2016-03-19 08:51:00,10,2016-03-19
8378563200,2016-03-19 08:52:00,10,2016-03-19
8378563200,2016-03-19 08:53:00,10,2016-03-19
8378563200,2016-03-19 08:54:00,10,2016-03-19
8378563200,2016-03-19 08:55:00,10,2016-03-19
8378563200,2016-03-19 08:56:00,10,2016-03-19
8378563200,2016-03-19 08:57:00,10,2016-03-19
8378563200,2016-03-19 08:58:00,10,2016-03-19
8378563200,2016-03-19 08:59:00,10,2016-03-19
8378563200,2016-03-19 09:00:00,10,2016-03-19
8378563200,2016-03-19 09:01:00,10,2016-03-19
8378563200,2016-03-19 09:02:00,10,2016-03-19
8378563200,2016-03-19 09:03:00,10,2016-03-19
8378563200,2016-03-19 09:04:00,10,2016-03-19
8378563200,2016-03-19 09:05:00,10,2016-03-19
8378563200,2016-03-19 09:06:00,10,2016-03-19
8378563200,2016-03-19 09:07:00,10,2016-03-19
8378563200,2016-03-19 09:08:00,10,2016-03-19
8378563200,2016-03-19 09:09:00,10,2016-03-19
8378563200,2016-03-19 09:10:00,10,2016-03-19
8378563200,2016-03-19 09:11:00,10,2016-03-19
8378563200,2016-03-19 09:12:00,10,2016-03-19
8378563200,2016-03-19 09:13:00,10,2016-03-19
8378563200,2016-03-19 09:14:00,10,2016-03-19
8378563200,2016-03-19 09:15:00,10,2016-03-19
8378563200,2016-03-19 09:16:00,10,2016-03-19
8378563200,2016-03-19 09:17:00,10,2016-03-19
8378563200,2016-03-19 09:18:00,10,2016-03-19
8378563200,2016-03-19 09:19:00,10,2016-03-19
8378563200,2016-03-19 09:20:00,10,2016-03-19
8378563200,2016-03-19 09:21:00,10,2016-03-19
8378563200,2016-03-19 09:22:00,28,2016-03-19
8378563200,2016-03-19 09:23:00,32,2016-03-19
8378563200,2016-03-19 09:24:00,32,2016-03-19
8378563200,2016-03-19 09:25:00,12,2016-03-19
8378563200,2016-03-19 09:26:00,12,2016-03-19
8378563200,2016-03-19 09:27:00,12,2016-03-19
8378563200,2016-03-19 09:28:00,10,2016-03-19
8378563200,2016-03-19 09:29:00,12,2016-03-19
8378563200,2016-03-19 09:30:00,12,2016-03-19
8378563200,2016-03-19 09:31:00,12,2016-03-19
8378563200,2016-03-19 09:32:00,26,2016-03-19
8378563200,2016-03-19 09:33:00,26,2016-03-19
8378563200,2016-03-19 09:34:00,12,2016-03-19
8378563200,2016-03-19 09:35:00,12,2016-03-19
8378563200,2016-03-19 09:36:00,12,2016-03-19
8378563200,2016-03-19 09:37:00,12,2016-03-19
8378563200,2016-03-19 09:38:00,12,2016-03-19
8378563200,2016-03-19 09:39:00,12,2016-03-19
8378563200,2016-03-19 09:40:00,12,2016-03-19
8378563200,2016-03-19 09:41:00,12,2016-03-19
8378563200,2016-03-19 09:42:00,12,2016-03-19
8378563200,2016-03-19 09:43:00,12,2016-03-19
8378563200,2016-03-19 09:44:00,12,2016-03-19
8378563200,2016-03-19 09:45:00,26,2016-03-19
8378563200,2016-03-19 09:46:00,12,2016-03-19
8378563200,2016-03-19 09:47:00,26,2016-03-19
8378563200,2016-03-19 09:48:00,12,2016-03-19
8378563200,2016-03-19 09:49:00,12,2016-03-19
8378563200,2016-03-19 09:50:00,12,2016-03-19
8378563200,2016-03-19 09:51:00,12,2016-03-19
8378563200,2016-03-19 09:52:00,12,2016-03-19
8378563200,2016-03-19 09:53:00,12,2016-03-19
8378563200,2016-03-19 09:54:00,12,2016-03-19
8378563200,2016-03-19 09:55:00,12,2016-03-19
8378563200,2016-03-19 09:56:00,10,2016-03-19
8378563200,2016-03-19 09:57:00,12,2016-03-19
8378563200,2016-03-19 09:58:00,12,2016-03-19
8378563200,2016-03-19 09:59:00,12,2016-03-19
8378563200,2016-03-19 10:00:00,12,2016-03-19
8378563200,2016-03-19 10:01:00,12,2016-03-19
8378563200,2016-03-19 10:02:00,12,2016-03-19
8378563200,2016-03-19 10:03:00,12,2016-03-19
8378563200,2016-03-19 10:04:00,10,2016-03-19
8378563200,2016-03-19 10:05:00,12,2016-03-19
8378563200,2016-03-19 10:06:00,10,2016-03-19
8378563200,2016-03-19 10:07:00,10,2016-03-19
8378563200,2016-03-19 10:08:00,12,2016-03-19
8378563200,2016-03-19 10:09:00,28,2016-03-19
8378563200,2016-03-19 10:10:00,24,2016-03-19
8378563200,2016-03-19 10:11:00,12,2016-03-19
8378563200,2016-03-19 10:12:00,12,2016-03-19
8378563200,2016-03-19 10:13:00,12,2016-03-19
8378563200,2016-03-19 10:14:00,12,2016-03-19
8378563200,2016-03-19 10:15:00,28,2016-03-19
8378563200,2016-03-19 10:16:00,28,2016-03-19
8378563200,2016-03-19 10:17:00,24,2016-03-19
8378563200,2016-03-19 10:18:00,10,2016-03-19
8378563200,2016-03-19 10:19:00,12,2016-03-19
8378563200,2016-03-19 10:20:00,28,2016-03-19
8378563200,2016-03-19 10:21:00,26,2016-03-19
8378563200,2016-03-19 10:22:00,10,2016-03-19
8378563200,2016-03-19 10:23:00,12,2016-03-19
8378563200,2016-03-19 10:24:00,12,2016-03-19
8378563200,2016-03-19 10:25:00,10,2016-03-19
8378563200,2016-03-19 10:26:00,12,2016-03-19
8378563200,2016-03-19 10:27:00,12,2016-03-19
8378563200,2016-03-19 10:28:00,12,2016-03-19
8378563200,2016-03-19 10:29:00,10,2016-03-19
8378563200,2016-03-19 10:30:00,12,2016-03-19
8378563200,2016-03-19 10:31:00,12,2016-03-19
8378563200,2016-03-19 10:32:00,12,2016-03-19
8378563200,2016-03-19 10:33:00,12,2016-03-19
8378563200,2016-03-19 10:34:00,12,2016-03-19
8378563200,2016-03-19 10:35:00,12,2016-03-19
8378563200,2016-03-19 10:36:00,12,2016-03-19
8378563200,2016-03-19 10:37:00,12,2016-03-19
8378563200,2016-03-19 10:38:00,10,2016-03-19
8378563200,2016-03-19 10:39:00,12,2016-03-19
8378563200,2016-03-19 10:40:00,12,2016-03-19
8378563200,2016-03-19 10:41:00,10,2016-03-19
8378563200,2016-03-19 10:42:00,12,2016-03-19
8378563200,2016-03-19 10:43:00,12,2016-03-19
8378563200,2016-03-19 10:44:00,12,2016-03-19
8378563200,2016-03-19 10:45:00,10,2016-03-19
8378563200,2016-03-19 10:46:00,12,2016-03-19
8378563200,2016-03-19 10:47:00,12,2016-03-19
8378563200,2016-03-19 10:48:00,10,2016-03-19
8378563200,2016-03-19 10:49:00,12,2016-03-19
8378563200,2016-03-19 10:50:00,12,2016-03-19
8378563200,2016-03-19 10:51:00,12,2016-03-19
8378563200,2016-03-19 10:52:00,12,2016-03-19
8378563200,2016-03-19 10:53:00,10,2016-03-19
8378563200,2016-03-19 10:54:00,12,2016-03-19
8378563200,2016-03-19 10:55:00,12,2016-03-19
8378563200,2016-03-19 10:56:00,12,2016-03-19
8378563200,2016-03-19 10:57:00,12,2016-03-19
8378563200,2016-03-19 10:58:00,10,2016-03-19
8378563200,2016-03-19 10:59:00,10,2016-03-19
8378563200,2016-03-19 11:00:00,12,2016-03-19
8378563200,2016-03-19 11:01:00,12,2016-03-19
8378563200,2016-03-19 11:02:00,12,2016-03-19
8378563200,2016-03-19 11:03:00,10,2016-03-19
8378563200,2016-03-19 11:04:00,10,2016-03-19
8378563200,2016-03-19 11:05:00,10,2016-03-19
8378563200,2016-03-19 11:06:00,12,2016-03-19
8378563200,2016-03-19 11:07:00,12,2016-03-19
8378563200,2016-03-19 11:08:00,10,2016-03-19
8378563200,2016-03-19 11:09:00,12,2016-03-19
8378563200,2016-03-19 11:10:00,10,2016-03-19
8378563200,2016-03-19 11:11:00,12,2016-03-19
8378563200,2016-03-19 11:12:00,12,2016-03-19
8378563200,2016-03-19 11:13:00,12,2016-03-19
8378563200,2016-03-19 11:14:00,12,2016-03-19
8378563200,2016-03-19 11:15:00,10,2016-03-19
8378563200,2016-03-19 11:16:00,10,2016-03-19
8378563200,2016-03-19 11:17:00,12,2016-03-19
8378563200,2016-03-19 11:18:00,12,2016-03-19
8378563200,2016-03-19 11:19:00,12,2016-03-19
8378563200,2016-03-19 11:20:00,12,2016-03-19
8378563200,2016-03-19 11:21:00,10,2016-03-19
8378563200,2016-03-19 11:22:00,12,2016-03-19
8378563200,2016-03-19 11:23:00,32,2016-03-19
8378563200,2016-03-19 11:24:00,32,2016-03-19
8378563200,2016-03-19 11:25:00,30,2016-03-19
8378563200,2016-03-19 11:26:00,32,2016-03-19
8378563200,2016-03-19 11:27:00,28,2016-03-19
8378563200,2016-03-19 11:28:00,26,2016-03-19
8378563200,2016-03-19 11:29:00,26,2016-03-19
8378563200,2016-03-19 11:30:00,12,2016-03-19
8378563200,2016-03-19 11:31:00,10,2016-03-19
8378563200,2016-03-19 11:32:00,12,2016-03-19
8378563200,2016-03-19 11:33:00,10,2016-03-19
8378563200,2016-03-19 11:34:00,10,2016-03-19
8378563200,2016-03-19 11:35:00,10,2016-03-19
8378563200,2016-03-19 11:36:00,26,2016-03-19
8378563200,2016-03-19 11:37:00,26,2016-03-19
8378563200,2016-03-19 11:38:00,30,2016-03-19
8378563200,2016-03-19 11:39:00,26,2016-03-19
8378563200,2016-03-19 11:40:00,12,2016-03-19
8378563200,2016-03-19 11:41:00,12,2016-03-19
8378563200,2016-03-19 11:42:00,12,2016-03-19
8378563200,2016-03-19 11:43:00,12,2016-03-19
8378563200,2016-03-19 11:44:00,26,2016-03-19
8378563200,2016-03-19 11:45:00,12,2016-03-19
8378563200,2016-03-19 11:46:00,12,2016-03-19
8378563200,2016-03-19 11:47:00,10,2016-03-19
8378563200,2016-03-19 11:48:00,12,2016-03-19
8378563200,2016-03-19 11:49:00,10,2016-03-19
8378563200,2016-03-19 11:50:00,12,2016-03-19
8378563200,2016-03-19 11:51:00,12,2016-03-19
8378563200,2016-03-19 11:52:00,12,2016-03-19
8378563200,2016-03-19 11:53:00,12,2016-03-19
8378563200,2016-03-19 11:54:00,12,2016-03-19
8378563200,2016-03-19 11:55:00,12,2016-03-19
8378563200,2016-03-19 11:56:00,26,2016-03-19
8378563200,2016-03-19 11:57:00,12,2016-03-19
8378563200,2016-03-19 11:58:00,12,2016-03-19
8378563200,2016-03-19 11:59:00,12,2016-03-19
8378563200,2016-03-19 12:00:00,12,2016-03-19
8378563200,2016-03-19 12:01:00,12,2016-03-19
8378563200,2016-03-19 12:02:00,12,2016-03-19
8378563200,2016-03-19 12:03:00,12,2016-03-19
8378563200,2016-03-19 12:04:00,12,2016-03-19
8378563200,2016-03-19 12:05:00,12,2016-03-19
8378563200,2016-03-19 12:06:00,12,2016-03-19
8378563200,2016-03-19 12:07:00,12,2016-03-19
8378563200,2016-03-19 12:08:00,12,2016-03-19
8378563200,2016-03-19 12:09:00,12,2016-03-19
8378563200,2016-03-19 12:10:00,12,2016-03-19
8378563200,2016-03-19 12:11:00,12,2016-03-19
8378563200,2016-03-19 12:12:00,10,2016-03-19
8378563200,2016-03-19 12:13:00,10,2016-03-19
8378563200,2016-03-19 12:14:00,12,2016-03-19
8378563200,2016-03-19 12:15:00,12,2016-03-19
8378563200,2016-03-19 12:16:00,10,2016-03-19
8378563200,2016-03-19 12:17:00,12,2016-03-19
8378563200,2016-03-19 12:18:00,12,2016-03-19
8378563200,2016-03-19 12:19:00,12,2016-03-19
8378563200,2016-03-19 12:20:00,12,2016-03-19
8378563200,2016-03-19 12:21:00,12,2016-03-19
8378563200,2016-03-19 12:22:00,12,2016-03-19
8378563200,2016-03-19 12:23:00,12,2016-03-19
8378563200,2016-03-19 12:24:00,12,2016-03-19
8378563200,2016-03-19 12:25:00,12,2016-03-19
8378563200,2016-03-19 12:26:00,12,2016-03-19
8378563200,2016-03-19 12:27:00,12,2016-03-19
8378563200,2016-03-19 12:28:00,12,2016-03-19
8378563200,2016-03-19 12:29:00,12,2016-03-19
8378563200,2016-03-19 12:30:00,10,2016-03-19
8378563200,2016-03-19 12:31:00,12,2016-03-19
8378563200,2016-03-19 12:32:00,12,2016-03-19
8378563200,2016-03-19 12:33:00,10,2016-03-19
8378563200,2016-03-19 12:34:00,12,2016-03-19
8378563200,2016-03-19 12:35:00,12,2016-03-19
8378563200,2016-03-19 12:36:00,12,2016-03-19
8378563200,2016-03-19 12:37:00,12,2016-03-19
8378563200,2016-03-19 12:38:00,12,2016-03-19
8378563200,2016-03-19 12:39:00,12,2016-03-19
8378563200,2016-03-19 12:40:00,12,2016-03-19
8378563200,2016-03-19 12:41:00,10,2016-03-19
8378563200,2016-03-19 12:42:00,12,2016-03-19
8378563200,2016-03-19 12:43:00,10,2016-03-19
8378563200,2016-03-19 12:44:00,12,2016-03-19
8378563200,2016-03-19 12:45:00,12,2016-03-19
8378563200,2016-03-19 12:46:00,12,2016-03-19
8378563200,2016-03-19 12:47:00,12,2016-03-19
8378563200,2016-03-19 12:48:00,12,2016-03-19
8378563200,2016-03-19 12:49:00,12,2016-03-19
8378563200,2016-03-19 12:50:00,12,2016-03-19
8378563200,2016-03-19 12:51:00,12,2016-03-19
8378563200,2016-03-19 12:52:00,12,2016-03-19
8378563200,2016-03-19 12:53:00,12,2016-03-19
8378563200,2016-03-19 12:54:00,12,2016-03-19
8378563200,2016-03-19 12:55:00,12,2016-03-19
8378563200,2016-03-19 12:56:00,12,2016-03-19
8378563200,2016-03-19 12:57:00,12,2016-03-19
8378563200,2016-03-19 12:58:00,12,2016-03-19
8378563200,2016-03-19 12:59:00,10,2016-03-19
8378563200,2016-03-19 13:00:00,12,2016-03-19
8378563200,2016-03-19 13:01:00,12,2016-03-19
8378563200,2016-03-19 13:02:00,26,2016-03-19
8378563200,2016-03-19 13:03:00,42,2016-03-19
8378563200,2016-03-19 13:04:00,62,2016-03-19
8378563200,2016-03-19 13:05:00,24,2016-03-19
8378563200,2016-03-19 13:06:00,26,2016-03-19
8378563200,2016-03-19 13:07:00,36,2016-03-19
8378563200,2016-03-19 13:08:00,34,2016-03-19
8378563200,2016-03-19 13:09:00,38,2016-03-19
8378563200,2016-03-19 13:10:00,36,2016-03-19
8378563200,2016-03-19 13:11:00,30,2016-03-19
8378563200,2016-03-19 13:12:00,30,2016-03-19
8378563200,2016-03-19 13:13:00,12,2016-03-19
8378563200,2016-03-19 13:14:00,12,2016-03-19
8378563200,2016-03-19 13:15:00,30,2016-03-19
8378563200,2016-03-19 13:16:00,12,2016-03-19
8378563200,2016-03-19 13:17:00,12,2016-03-19
8378563200,2016-03-19 13:18:00,32,2016-03-19
8378563200,2016-03-19 13:19:00,62,2016-03-19
8378563200,2016-03-19 13:20:00,32,2016-03-19
8378563200,2016-03-19 13:21:00,10,2016-03-19
8378563200,2016-03-19 13:22:00,10,2016-03-19
8378563200,2016-03-19 13:23:00,10,2016-03-19
8378563200,2016-03-19 13:24:00,30,2016-03-19
8378563200,2016-03-19 13:25:00,38,2016-03-19
8378563200,2016-03-19 13:26:00,10,2016-03-19
8378563200,2016-03-19 13:27:00,10,2016-03-19
8378563200,2016-03-19 13:28:00,12,2016-03-19
8378563200,2016-03-19 13:29:00,12,2016-03-19
8378563200,2016-03-19 13:30:00,10,2016-03-19
8378563200,2016-03-19 13:31:00,10,2016-03-19
8378563200,2016-03-19 13:32:00,28,2016-03-19
8378563200,2016-03-19 13:33:00,12,2016-03-19
8378563200,2016-03-19 13:34:00,10,2016-03-19
8378563200,2016-03-19 13:35:00,12,2016-03-19
8378563200,2016-03-19 13:36:00,12,2016-03-19
8378563200,2016-03-19 13:37:00,38,2016-03-19
8378563200,2016-03-19 13:38:00,40,2016-03-19
8378563200,2016-03-19 13:39:00,42,2016-03-19
8378563200,2016-03-19 13:40:00,36,2016-03-19
8378563200,2016-03-19 13:41:00,10,2016-03-19
8378563200,2016-03-19 13:42:00,12,2016-03-19
8378563200,2016-03-19 13:43:00,12,2016-03-19
8378563200,2016-03-19 13:44:00,12,2016-03-19
8378563200,2016-03-19 13:45:00,12,2016-03-19
8378563200,2016-03-19 13:46:00,10,2016-03-19
8378563200,2016-03-19 13:47:00,12,2016-03-19
8378563200,2016-03-19 13:48:00,12,2016-03-19
8378563200,2016-03-19 13:49:00,28,2016-03-19
8378563200,2016-03-19 13:50:00,26,2016-03-19
8378563200,2016-03-19 13:51:00,12,2016-03-19
8378563200,2016-03-19 13:52:00,12,2016-03-19
8378563200,2016-03-19 13:53:00,12,2016-03-19
8378563200,2016-03-19 13:54:00,28,2016-03-19
8378563200,2016-03-19 13:55:00,10,2016-03-19
8378563200,2016-03-19 13:56:00,10,2016-03-19
8378563200,2016-03-19 13:57:00,10,2016-03-19
8378563200,2016-03-19 13:58:00,12,2016-03-19
8378563200,2016-03-19 13:59:00,26,2016-03-19
8378563200,2016-03-19 14:00:00,12,2016-03-19
8378563200,2016-03-19 14:01:00,10,2016-03-19
8378563200,2016-03-19 14:02:00,10,2016-03-19
8378563200,2016-03-19 14:03:00,12,2016-03-19
8378563200,2016-03-19 14:04:00,10,2016-03-19
8378563200,2016-03-19 14:05:00,32,2016-03-19
8378563200,2016-03-19 14:06:00,12,2016-03-19
8378563200,2016-03-19 14:07:00,12,2016-03-19
8378563200,2016-03-19 14:08:00,12,2016-03-19
8378563200,2016-03-19 14:09:00,12,2016-03-19
8378563200,2016-03-19 14:10:00,10,2016-03-19
8378563200,2016-03-19 14:11:00,12,2016-03-19
8378563200,2016-03-19 14:12:00,30,2016-03-19
8378563200,2016-03-19 14:13:00,10,2016-03-19
8378563200,2016-03-19 14:14:00,10,2016-03-19
8378563200,2016-03-19 14:15:00,12,2016-03-19
8378563200,2016-03-19 14:16:00,34,2016-03-19
8378563200,2016-03-19 14:17:00,44,2016-03-19
8378563200,2016-03-19 14:18:00,56,2016-03-19
8378563200,2016-03-19 14:19:00,48,2016-03-19
8378563200,2016-03-19 14:20:00,12,2016-03-19
8378563200,2016-03-19 14:21:00,12,2016-03-19
8378563200,2016-03-19 14:22:00,12,2016-03-19
8378563200,2016-03-19 14:23:00,12,2016-03-19
8378563200,2016-03-19 14:24:00,12,2016-03-19
8378563200,2016-03-19 14:25:00,10,2016-03-19
8378563200,2016-03-19 14:26:00,12,2016-03-19
8378563200,2016-03-19 14:27:00,12,2016-03-19
8378563200,2016-03-19 14:28:00,62,2016-03-19
8378563200,2016-03-19 14:29:00,58,2016-03-19
8378563200,2016-03-19 14:30:00,32,2016-03-19
8378563200,2016-03-19 14:31:00,12,2016-03-19
8378563200,2016-03-19 14:32:00,12,2016-03-19
8378563200,2016-03-19 14:33:00,12,2016-03-19
8378563200,2016-03-19 14:34:00,12,2016-03-19
8378563200,2016-03-19 14:35:00,12,2016-03-19
8378563200,2016-03-19 14:36:00,12,2016-03-19
8378563200,2016-03-19 14:37:00,12,2016-03-19
8378563200,2016-03-19 14:38:00,12,2016-03-19
8378563200,2016-03-19 14:39:00,12,2016-03-19
8378563200,2016-03-19 14:40:00,10,2016-03-19
8378563200,2016-03-19 14:41:00,10,2016-03-19
8378563200,2016-03-19 14:42:00,36,2016-03-19
8378563200,2016-03-19 14:43:00,64,2016-03-19
8378563200,2016-03-19 14:44:00,34,2016-03-19
8378563200,2016-03-19 14:45:00,10,2016-03-19
8378563200,2016-03-19 14:46:00,10,2016-03-19
8378563200,2016-03-19 14:47:00,28,2016-03-19
